Light;Co2;TDS;TEMP;HUM;WaterTemp;pH;CropType;Method;yield_per_sqm
14158,8;724,2;1232,2;16,86;66,4;12,34;6,3;Spinach;AQUAPONIC;4,388
14328,8;792,2;693,2;31,87;70,51;27,93;5,72;Chinese Cabbage;HYDROPONIC;4,128
19029,6;572,6;1407,4;25,46;71,2;21,68;5,87;Chinese Cabbage;AQUAPONIC;3,94
14661,5;629,3;904,1;22,62;69,32;19,94;6,13;Chinese Cabbage;AQUAPONIC;4,123
9388,9;711,2;1400,2;24,41;84,46;20,2;5,72;Lettuce;AEROPONIC;5,758
14776,3;784,1;1379,5;25,47;69,2;21,4;6,65;Spinach;SOIL_BASED;3,696
14526,5;957,1;1226,1;22,57;69,63;18,45;5,81;Bok Choy;HYDROPONIC;5,068
15399,3;892,9;1297,4;29,2;63,16;23,94;6,52;Bok Choy;SOIL_BASED;3,349
15306,5;747,7;1658,2;27,63;76,03;23,7;5,3;Lettuce;AEROPONIC;5,692
14555,0;614,5;1616,8;31,14;82,43;27,12;6,14;Chinese Cabbage;HYDROPONIC;3,93
15646,0;783,7;1188,6;20,08;62,66;16,87;6,6;Kale;AEROPONIC;6,115
10269,4;845,4;788,7;24,1;67,08;19,52;5,69;Lettuce;SOIL_BASED;3,922
22414,6;709,2;1688,4;19,62;48,24;15,79;6,03;Lettuce;AQUAPONIC;4,696
14752,1;739,7;869,7;20,44;60,89;14,18;5,76;Spinach;AEROPONIC;4,745
10760,9;949,3;1303,7;22,59;84,74;17,78;6,15;Bok Choy;AEROPONIC;5,402
9343,0;802,8;1260,9;22,64;65,47;16,68;6,06;Lettuce;AQUAPONIC;5,061
16121,1;781,2;1393,2;24,54;69,93;20,66;5,74;Lettuce;SOIL_BASED;4,306
13111,7;772,6;1617,8;23,19;61,81;19,34;6,74;Chinese Cabbage;AEROPONIC;4,72
15545,6;968,6;1295,8;25,74;71,81;20,84;6,15;Chinese Cabbage;SOIL_BASED;3,207
21916,0;506,1;1148,8;24,39;66,52;19,93;6,93;Kale;AQUAPONIC;5,733
14591,1;840,2;1354,0;28,11;71,49;23,17;5,8;Spinach;HYDROPONIC;4,397
18306,4;507,7;925,6;25,82;68,89;21,3;5,98;Kale;AEROPONIC;5,926
11076,4;709,7;1102,1;20,2;80,27;16,17;5,46;Chinese Cabbage;SOIL_BASED;3,372
15416,2;532,6;1225,0;23,09;69,43;18,79;5,15;Bok Choy;AQUAPONIC;4,634
11516,1;835,6;1421,2;23,28;60,91;19,58;6,66;Chinese Cabbage;AQUAPONIC;4,289
10451,1;475,0;1640,5;24,73;62,59;21,84;5,69;Spinach;AEROPONIC;4,567
15161,8;556,6;1561,1;26,51;52,12;21,99;6,12;Chinese Cabbage;HYDROPONIC;4,439
19690,3;771,1;1519,4;24,29;69,07;19,2;5,54;Spinach;AEROPONIC;4,966
17884,1;782,1;1563,9;25,12;67,46;21,21;6,52;Spinach;SOIL_BASED;3,356
24020,2;1007,2;1433,2;20,32;80,86;16,49;5,98;Spinach;AQUAPONIC;4,49
14318,5;1020,9;1300,2;22,21;58,03;17,96;6,2;Spinach;HYDROPONIC;4,4
15687,9;573,7;1020,0;18,15;62,07;13,86;6,03;Spinach;SOIL_BASED;3,122
16827,8;692,2;1288,3;24,74;62,16;19,68;6,48;Bok Choy;AEROPONIC;5,273
14900,5;714,7;853,0;25,86;65,84;21,15;6,65;Kale;AQUAPONIC;5,002
17605,7;922,7;1144,3;19,81;57,28;16,32;5,91;Lettuce;AEROPONIC;5,792
12610,3;725,5;1296,9;23,94;65,63;20,83;6,4;Kale;HYDROPONIC;6,269
12078,2;501,4;1295,5;23,21;68,16;18,89;5,93;Spinach;HYDROPONIC;4,859
12703,7;894,8;1116,4;28,23;68,41;23,0;6,46;Bok Choy;HYDROPONIC;4,857
10971,9;703,0;831,8;21,0;78,82;15,7;5,75;Chinese Cabbage;HYDROPONIC;4,274
8614,4;1005,5;1134,2;26,07;67,75;23,41;6,15;Bok Choy;HYDROPONIC;4,706
13958,3;837,6;1213,7;26,7;67,54;22,08;5,99;Spinach;AEROPONIC;4,596
6678,7;896,5;1329,2;22,95;77,73;18,71;6,44;Bok Choy;HYDROPONIC;4,965
13095,1;879,2;1460,0;24,32;67,98;21,64;5,74;Bok Choy;HYDROPONIC;4,738
7261,5;633,2;1200,0;26,52;57,67;21,71;5,95;Spinach;AQUAPONIC;4,095
20104,3;476,4;1180,0;20,42;58,84;14,99;6,25;Bok Choy;HYDROPONIC;4,686
13099,6;1016,7;1113,6;22,3;58,92;17,59;6,3;Lettuce;AQUAPONIC;5,32
4659,3;877,2;1261,7;24,02;57,64;18,48;5,83;Lettuce;AQUAPONIC;5,152
14607,8;625,7;1522,9;29,28;84,99;24,73;6,34;Bok Choy;AQUAPONIC;4,574
15429,7;402,4;1007,7;22,38;58,89;18,35;7,19;Chinese Cabbage;AEROPONIC;4,051
12395,5;986,1;769,9;22,75;67,65;18,22;6,1;Spinach;AEROPONIC;4,794
20145,6;810,1;1334,4;27,83;68,47;24,38;5,48;Lettuce;SOIL_BASED;4,293
16562,6;955,0;1585,7;25,36;66,5;21,73;6,14;Chinese Cabbage;SOIL_BASED;3,452
13637,7;843,5;1359,6;29,61;61,37;25,21;6,38;Bok Choy;AQUAPONIC;4,2
16344,2;686,0;1022,2;26,56;71,87;22,53;5,98;Chinese Cabbage;AEROPONIC;4,401
19922,4;689,5;1252,6;23,09;55,05;17,41;6,26;Kale;HYDROPONIC;5,79
10248,8;767,2;1294,4;22,69;58,94;18,66;5,88;Lettuce;SOIL_BASED;3,991
11628,3;769,3;1466,1;21,19;77,54;16,99;6,42;Bok Choy;AEROPONIC;5,263
14588,2;626,1;1054,4;19,85;58,67;15,46;6,27;Spinach;HYDROPONIC;4,369
8638,4;760,9;1689,1;24,45;79,03;19,58;6,28;Bok Choy;HYDROPONIC;5,085
15499,8;897,2;1172,6;25,26;79,75;22,32;6,37;Spinach;AEROPONIC;4,544
20264,7;780,9;1108,6;25,59;79,92;20,2;6,09;Bok Choy;SOIL_BASED;3,618
14057,7;869,8;1354,9;23,15;75,17;18,27;6,14;Chinese Cabbage;AEROPONIC;4,865
8955,5;826,0;917,6;28,9;56,28;24,29;6,45;Chinese Cabbage;SOIL_BASED;3,042
17307,2;950,4;1814,9;19,7;54,93;13,03;6,32;Chinese Cabbage;AQUAPONIC;3,957
20252,9;849,0;1401,1;19,38;58,48;15,45;6,08;Kale;AEROPONIC;5,918
4975,4;642,8;1207,6;21,21;59,9;17,47;5,91;Spinach;AEROPONIC;4,901
16362,0;568,8;1023,8;23,52;56,95;20,25;5,44;Chinese Cabbage;SOIL_BASED;3,031
16765,7;1046,9;1230,9;20,43;62,19;14,57;6,19;Kale;SOIL_BASED;4,422
16171,7;641,1;1532,7;27,27;74,54;23,4;6,02;Spinach;AEROPONIC;4,674
15321,9;741,8;1180,5;21,43;73,53;15,35;6,25;Bok Choy;HYDROPONIC;5,225
14918,4;771,4;1083,7;20,93;70,51;16,24;5,72;Kale;HYDROPONIC;6,022
13585,6;690,1;1463,1;26,45;66,17;21,98;6,55;Lettuce;HYDROPONIC;5,654
19681,3;939,8;1007,1;24,08;67,42;19,62;6,53;Kale;AQUAPONIC;5,568
14815,5;784,6;1340,8;25,7;70,56;22,36;6,38;Kale;AQUAPONIC;5,516
22934,4;554,0;1387,1;23,37;63,98;18,71;6,21;Spinach;SOIL_BASED;3,601
17813,6;823,4;1379,8;24,26;76,31;19,74;5,81;Bok Choy;AQUAPONIC;4,279
14887,9;755,5;1392,2;19,49;56,83;14,15;6,95;Lettuce;HYDROPONIC;5,744
11287,7;856,5;1032,9;23,09;61,4;18,35;6,46;Chinese Cabbage;AEROPONIC;4,684
16470,2;1059,4;1231,2;20,57;60,13;16,3;6,09;Chinese Cabbage;AQUAPONIC;3,826
11577,8;671,6;1214,6;28,97;71,89;25,26;5,63;Kale;AQUAPONIC;5,228
12199,3;593,8;1315,8;27,12;57,8;22,49;6,07;Spinach;HYDROPONIC;4,54
13229,4;1203,7;812,2;21,67;60,2;17,52;6,05;Spinach;AQUAPONIC;4,295
10020,1;612,8;916,2;22,92;71,61;18,4;6,35;Chinese Cabbage;SOIL_BASED;2,887
20659,9;1053,9;1841,7;23,05;60,61;19,12;6,03;Lettuce;AEROPONIC;5,587
10288,8;1076,3;1468,6;29,53;75,12;25,35;5,29;Bok Choy;HYDROPONIC;4,582
15452,5;730,1;1224,7;24,61;74,92;21,41;5,73;Lettuce;SOIL_BASED;4,434
11712,7;951,7;1299,8;22,3;63,43;18,74;6,47;Bok Choy;HYDROPONIC;5,104
9494,2;626,7;1804,7;23,91;69,08;21,06;5,77;Chinese Cabbage;SOIL_BASED;3,114
13706,1;860,1;792,7;19,2;85,5;15,29;5,71;Bok Choy;AEROPONIC;4,842
14004,4;919,6;1309,6;23,29;75,41;20,01;6,34;Spinach;AEROPONIC;4,754
19816,6;629,3;1191,2;20,47;72,2;16,41;6,15;Kale;SOIL_BASED;4,602
15957,7;965,3;1603,1;18,33;81,19;14,02;5,67;Kale;SOIL_BASED;4,117
15252,4;916,9;1429,2;29,06;59,81;24,57;6,48;Chinese Cabbage;SOIL_BASED;3,245
17166,1;1032,2;1842,7;23,42;78,67;20,77;5,74;Spinach;SOIL_BASED;2,737
13517,7;813,0;1491,7;21,34;71,02;17,77;6,24;Lettuce;SOIL_BASED;4,271
12362,3;438,3;1165,0;18,75;80,39;14,2;6,46;Spinach;SOIL_BASED;3,489
12194,7;814,6;1218,8;22,88;63,56;18,39;6,03;Kale;AEROPONIC;6,217
11981,9;761,1;1458,1;23,08;79,84;18,56;6,24;Kale;SOIL_BASED;4,458
15537,4;944,6;1657,7;25,64;53,19;20,58;5,5;Spinach;AQUAPONIC;4,065
9392,4;598,3;1095,8;20,83;64,8;17,47;6,42;Spinach;AEROPONIC;5,079
13692,9;1133,3;1346,6;22,01;70,32;18,57;6,07;Kale;HYDROPONIC;6,254
19137,7;811,7;770,6;20,91;73,58;17,14;6,58;Lettuce;AEROPONIC;5,588
15571,0;999,7;1203,8;22,89;50,21;19,02;5,55;Chinese Cabbage;HYDROPONIC;4,421
14152,7;536,1;1728,7;17,92;57,41;12,89;5,67;Chinese Cabbage;HYDROPONIC;4,168
12667,0;750,6;1674,9;21,25;58,79;17,3;6,17;Spinach;AQUAPONIC;3,983
11486,1;1054,0;1474,8;25,26;60,05;20,69;5,67;Chinese Cabbage;SOIL_BASED;3,335
18907,2;662,5;1742,6;20,07;61,62;16,6;6,07;Kale;SOIL_BASED;4,177
14855,9;589,0;1212,0;26,3;69,4;21,34;5,86;Kale;AEROPONIC;6,209
12715,1;784,8;1263,0;25,95;80,55;22,53;5,99;Spinach;SOIL_BASED;3,584
13437,6;927,2;1207,3;26,18;64,81;22,48;5,88;Spinach;AQUAPONIC;4,515
11397,9;728,3;1450,2;23,49;81,14;19,68;5,62;Spinach;AEROPONIC;4,637
14893,0;760,5;2039,1;23,24;68,72;17,89;5,73;Lettuce;AEROPONIC;5,69
14874,5;794,6;1375,3;24,39;66,18;19,36;6,23;Chinese Cabbage;AEROPONIC;4,326
16641,4;736,5;983,3;27,2;76,88;22,96;5,55;Spinach;SOIL_BASED;3,232
9182,2;864,4;993,2;26,94;66,67;23,83;6,3;Bok Choy;SOIL_BASED;3,743
14967,8;588,0;1053,5;18,85;61,35;14,36;5,73;Bok Choy;SOIL_BASED;3,854
16468,6;603,7;1069,0;21,05;79,27;16,26;6,49;Kale;AEROPONIC;5,97
13936,3;833,7;1045,8;20,55;67,67;15,4;5,73;Chinese Cabbage;AEROPONIC;4,257
19216,7;698,3;1336,9;25,53;83,22;20,59;6,44;Spinach;HYDROPONIC;4,499
16773,6;934,7;909,1;21,6;64,98;18,32;6,04;Bok Choy;HYDROPONIC;4,822
18303,3;720,2;1407,4;22,93;56,68;19,2;6,14;Chinese Cabbage;SOIL_BASED;3,004
10750,8;856,0;1536,9;28,28;61,46;23,44;6,42;Kale;AEROPONIC;6,33
8125,1;863,6;1118,5;26,64;62,3;21,96;6,23;Lettuce;SOIL_BASED;4,241
15494,7;715,7;1369,6;27,35;67,19;23,05;6,07;Chinese Cabbage;SOIL_BASED;3,538
7398,6;773,1;1453,1;21,49;61,25;17,15;5,96;Chinese Cabbage;HYDROPONIC;4,309
12414,2;791,5;1508,4;15,74;57,35;12,0;5,39;Lettuce;AQUAPONIC;5,021
14399,8;635,3;1308,7;22,39;65,25;19,87;6,66;Chinese Cabbage;SOIL_BASED;2,999
17119,1;934,5;1033,6;19,47;68,78;15,11;5,74;Kale;AQUAPONIC;5,347
14822,2;714,3;1308,0;18,06;71,5;12,66;6,38;Kale;AQUAPONIC;5,307
19586,9;649,3;1239,3;26,66;67,86;21,92;6,12;Lettuce;AEROPONIC;5,856
12064,4;800,6;1316,4;21,0;79,61;16,73;5,44;Spinach;AEROPONIC;4,91
11314,7;971,5;1022,2;21,24;68,52;17,53;5,78;Bok Choy;SOIL_BASED;3,285
22426,9;767,2;885,3;22,48;49,44;17,64;6,24;Spinach;HYDROPONIC;4,654
13966,8;757,2;755,8;28,11;70,13;24,38;5,69;Chinese Cabbage;HYDROPONIC;4,275
14956,1;804,8;824,0;23,05;68,06;16,85;5,73;Bok Choy;SOIL_BASED;3,787
12527,8;746,0;806,2;26,16;74,25;21,66;6,31;Lettuce;SOIL_BASED;3,97
11411,0;659,8;1546,4;22,62;58,49;18,56;6,09;Lettuce;HYDROPONIC;5,619
13950,5;799,1;1345,3;19,07;77,02;13,97;6,49;Bok Choy;AQUAPONIC;4,606
18174,5;743,3;1290,4;20,17;70,27;15,57;5,98;Kale;SOIL_BASED;4,776
13724,0;580,0;1190,9;23,49;69,15;20,37;5,47;Bok Choy;AQUAPONIC;4,276
5779,7;745,2;782,5;23,8;75,98;19,74;5,75;Chinese Cabbage;SOIL_BASED;3,334
10641,8;737,2;1380,1;25,02;77,86;20,58;6,2;Kale;SOIL_BASED;4,496
21101,6;752,0;1338,9;25,02;77,03;20,5;5,9;Lettuce;AQUAPONIC;5,21
5633,3;605,5;1291,9;26,02;48,06;22,44;6,48;Bok Choy;AQUAPONIC;4,36
11948,7;869,4;1080,3;21,35;55,91;16,6;5,7;Spinach;HYDROPONIC;4,704
16039,1;945,4;1100,0;28,62;64,26;26,03;6,27;Spinach;SOIL_BASED;3,377
16124,5;770,8;1416,0;28,87;57,89;24,48;5,89;Chinese Cabbage;AEROPONIC;4,397
16203,7;737,1;1080,5;22,04;62,09;17,31;5,84;Spinach;AEROPONIC;4,754
17628,3;819,4;1556,4;21,28;67,56;15,23;5,83;Bok Choy;SOIL_BASED;3,558
13732,0;817,5;1695,9;18,5;64,0;13,95;5,71;Bok Choy;SOIL_BASED;3,559
10925,7;686,2;1570,9;23,98;67,8;20,69;5,89;Spinach;SOIL_BASED;3,217
13732,7;873,4;1304,8;24,77;79,56;20,32;6,51;Bok Choy;AQUAPONIC;4,638
18678,9;683,9;1255,8;21,88;83,14;18,69;7,23;Chinese Cabbage;AEROPONIC;4,456
8695,0;611,0;1305,6;24,29;71,17;19,49;6,23;Kale;AEROPONIC;6,077
12895,3;747,9;1456,7;19,61;79,35;14,86;6,14;Chinese Cabbage;AEROPONIC;4,429
14566,5;808,4;1658,3;26,21;64,61;22,62;5,99;Chinese Cabbage;SOIL_BASED;3,25
12205,0;745,8;1423,8;22,01;62,69;18,99;5,75;Bok Choy;AQUAPONIC;4,575
12664,7;882,5;838,3;24,31;67,36;17,64;6,45;Kale;SOIL_BASED;4,432
15923,2;768,9;1038,8;24,09;65,34;20,16;6,1;Bok Choy;HYDROPONIC;4,99
14965,8;964,4;1240,7;18,01;73,74;13,68;5,68;Lettuce;HYDROPONIC;5,633
17817,7;909,8;1536,4;25,84;68,12;21,38;6,81;Bok Choy;AEROPONIC;5,335
16438,8;549,7;1875,8;21,3;80,83;17,22;6,82;Bok Choy;SOIL_BASED;3,258
18124,7;713,5;1298,8;24,07;69,02;19,64;6,34;Bok Choy;HYDROPONIC;4,853
12235,6;660,9;1453,7;19,55;61,99;14,81;5,67;Kale;HYDROPONIC;5,94
23620,1;858,7;877,6;22,16;63,98;16,72;5,78;Bok Choy;SOIL_BASED;3,578
8625,2;884,8;1097,1;24,52;62,95;21,09;5,69;Kale;AQUAPONIC;5,356
17313,0;877,7;1372,4;20,48;74,21;16,82;6,82;Spinach;SOIL_BASED;3,048
10946,3;584,4;746,4;20,63;67,11;16,24;5,66;Lettuce;SOIL_BASED;4,261
8761,9;742,4;1344,0;23,85;69,01;18,43;5,87;Kale;AQUAPONIC;5,349
20346,3;924,9;1181,5;23,03;71,56;20,25;6,36;Spinach;AEROPONIC;5,099
13199,5;833,3;1291,8;24,48;72,58;19,98;6,04;Kale;AEROPONIC;6,035
10036,3;427,5;1094,1;22,47;76,99;17,47;5,56;Kale;AEROPONIC;6,363
13087,2;1047,1;1416,0;25,3;70,86;19,7;6,32;Lettuce;AQUAPONIC;4,854
12115,2;784,5;1555,2;21,91;59,85;16,72;6,77;Chinese Cabbage;HYDROPONIC;4,209
13935,7;837,4;1473,9;25,17;63,87;21,33;5,8;Chinese Cabbage;AQUAPONIC;3,756
13351,5;780,3;1466,0;20,96;63,86;15,89;5,84;Kale;SOIL_BASED;4,726
9742,6;702,8;1428,0;21,79;61,81;18,91;6,53;Bok Choy;AQUAPONIC;4,465
14722,2;522,3;1275,5;25,55;76,82;20,25;6,39;Spinach;HYDROPONIC;4,593
14454,5;712,2;1166,1;22,06;66,74;16,95;5,68;Bok Choy;HYDROPONIC;4,772
20181,6;848,7;1520,2;20,22;69,52;16,29;6,88;Bok Choy;SOIL_BASED;3,744
19560,0;750,9;1050,0;28,34;70,84;23,86;5,76;Kale;AEROPONIC;6,176
14520,7;834,1;1410,2;23,4;69,78;19,39;6,3;Kale;HYDROPONIC;6,191
16112,1;705,0;1403,3;24,82;70,63;20,89;5,59;Kale;HYDROPONIC;6,099
10830,9;742,2;1007,0;17,17;88,47;12,3;6,41;Kale;HYDROPONIC;5,641
16807,1;843,2;1034,5;27,23;73,75;22,42;5,72;Chinese Cabbage;SOIL_BASED;2,825
24064,8;752,8;1412,7;30,91;60,17;26,71;5,92;Kale;HYDROPONIC;5,562
10493,4;719,0;1334,8;26,98;70,69;22,47;5,8;Chinese Cabbage;AEROPONIC;4,537
12361,7;866,7;1373,4;27,38;68,9;21,34;5,41;Chinese Cabbage;SOIL_BASED;3,422
15359,7;767,1;1224,1;22,36;56,19;17,57;5,7;Kale;AEROPONIC;6,482
15146,9;655,7;1678,4;24,21;47,73;20,53;6,01;Lettuce;HYDROPONIC;5,181
14900,4;758,7;1433,1;24,87;69,2;20,5;5,6;Spinach;HYDROPONIC;4,719
12098,4;722,3;1629,6;21,55;65,62;19,61;5,44;Bok Choy;AEROPONIC;5,171
9593,5;641,5;1211,5;23,15;58,23;18,44;6,11;Chinese Cabbage;SOIL_BASED;3,205
11502,0;1066,6;1539,7;20,7;63,4;16,84;6,93;Spinach;SOIL_BASED;3,471
17405,7;681,4;1198,0;22,39;65,8;19,52;6,25;Lettuce;AEROPONIC;5,677
21617,8;818,0;1194,4;25,85;63,05;20,98;6,46;Bok Choy;HYDROPONIC;4,927
16379,9;743,6;962,0;18,56;70,31;13,96;6,12;Bok Choy;AQUAPONIC;4,399
13319,7;954,5;1398,3;26,17;69,49;21,64;6,14;Chinese Cabbage;AEROPONIC;4,532
17394,9;965,8;1013,8;19,08;74,79;13,78;6,05;Kale;AEROPONIC;6,393
9751,1;851,7;1119,7;23,65;77,84;19,2;6,02;Lettuce;AEROPONIC;5,81
14389,3;893,6;928,0;23,9;73,48;19,2;5,67;Chinese Cabbage;HYDROPONIC;4,181
12413,8;543,6;786,9;25,1;62,2;21,18;6,22;Lettuce;SOIL_BASED;4,298
13509,2;957,1;1258,4;22,99;69,43;17,89;5,69;Kale;HYDROPONIC;6,013
12523,4;880,2;1094,4;20,57;54,36;16,74;5,86;Kale;AEROPONIC;6,099
10613,8;681,6;1365,9;24,02;63,96;19,65;5,33;Chinese Cabbage;HYDROPONIC;4,386
20451,1;692,2;1266,6;29,58;46,41;25,28;6,06;Kale;HYDROPONIC;5,661
12321,6;757,2;1551,7;23,46;65,0;18,91;5,62;Spinach;AEROPONIC;5,31
12306,5;1088,0;1780,8;21,03;63,45;16,87;6,17;Bok Choy;HYDROPONIC;5,332
14297,9;740,2;1578,6;22,19;73,87;17,06;6,14;Chinese Cabbage;AQUAPONIC;4,086
15224,6;677,9;1287,8;23,92;59,78;19,73;5,9;Lettuce;HYDROPONIC;5,694
20150,3;678,7;1455,0;22,75;69,45;18,95;5,45;Spinach;HYDROPONIC;4,698
15096,5;502,4;1621,4;22,36;64,78;18,36;6,21;Chinese Cabbage;SOIL_BASED;2,987
16438,2;887,3;1149,2;27,22;64,39;22,91;6,65;Kale;SOIL_BASED;4,574
8038,1;891,8;1512,7;24,95;61,46;20,53;6,42;Kale;AEROPONIC;5,832
15566,6;356,5;1619,7;23,17;70,55;19,7;6,37;Kale;AEROPONIC;6,203
11841,7;993,6;1301,4;23,19;66,63;19,06;5,88;Kale;SOIL_BASED;4,616
11905,0;753,3;1401,9;23,98;59,86;18,93;6,23;Lettuce;AQUAPONIC;5,219
10340,7;688,0;1811,9;25,07;69,12;21,2;5,47;Spinach;HYDROPONIC;4,843
13324,5;551,5;1117,5;27,09;70,6;21,89;5,66;Bok Choy;AQUAPONIC;4,43
15840,5;591,4;1210,0;22,35;80,99;18,27;6,48;Lettuce;AQUAPONIC;5,092
16011,9;839,0;1424,6;20,72;63,06;16,38;5,67;Lettuce;SOIL_BASED;4,221
15194,9;913,6;1049,6;21,94;64,7;17,17;6,1;Bok Choy;AEROPONIC;5,161
12319,3;625,5;1260,9;21,05;57,02;14,73;6,08;Bok Choy;HYDROPONIC;4,795
11962,7;509,7;963,1;19,23;64,2;15,22;5,46;Kale;AEROPONIC;6,321
13038,5;743,7;787,8;27,45;58,99;23,55;6,27;Lettuce;AQUAPONIC;5,045
14875,6;629,9;1342,5;25,89;77,38;20,45;6,6;Chinese Cabbage;AQUAPONIC;3,78
9007,2;791,0;933,4;17,11;72,37;12,98;6,88;Bok Choy;AEROPONIC;4,817
13599,5;915,2;1040,4;24,11;58,85;19,7;6,39;Bok Choy;AEROPONIC;5,135
13197,5;631,8;1546,2;22,45;59,69;17,89;6,24;Spinach;SOIL_BASED;3,344
15737,6;843,7;1324,1;22,11;63,31;18,38;6,2;Chinese Cabbage;AEROPONIC;4,496
24406,0;947,2;1270,4;16,54;79,04;12,58;6,3;Chinese Cabbage;AEROPONIC;4,163
14459,6;803,5;1183,2;23,43;62,81;20,93;6,21;Bok Choy;SOIL_BASED;3,802
14541,4;848,2;1680,1;23,72;66,51;19,24;6,94;Kale;AEROPONIC;6,398
16809,6;671,1;1862,0;20,2;81,03;17,63;6,37;Spinach;AQUAPONIC;3,994
13791,8;968,3;1437,7;28,04;71,53;22,84;6,43;Chinese Cabbage;AEROPONIC;4,231
16005,9;849,9;595,5;25,72;55,69;20,92;6,08;Bok Choy;HYDROPONIC;4,971
19075,4;633,8;1271,0;20,51;52,44;16,49;5,28;Chinese Cabbage;AQUAPONIC;4,053
13476,6;1038,9;1005,3;26,36;68,8;21,18;5,06;Spinach;SOIL_BASED;3,288
19833,2;454,3;1163,3;22,2;87,56;17,03;5,82;Spinach;AQUAPONIC;4,327
15176,9;940,2;1405,1;26,45;79,52;22,49;6,48;Lettuce;SOIL_BASED;4,054
17289,6;604,7;1307,5;19,46;71,2;16,05;6,32;Bok Choy;HYDROPONIC;4,815
18098,8;787,0;923,7;23,98;74,67;19,47;6,06;Spinach;HYDROPONIC;4,819
19132,3;955,2;1100,0;20,09;75,31;14,68;6,31;Lettuce;AQUAPONIC;5,089
18477,8;582,8;1578,5;21,16;54,1;16,59;6,32;Lettuce;AEROPONIC;5,755
19371,7;833,5;1693,2;18,09;69,77;13,92;6,78;Chinese Cabbage;AQUAPONIC;4,07
15099,2;493,3;1634,9;20,04;79,16;15,92;5,89;Chinese Cabbage;AQUAPONIC;3,723
12040,5;738,5;928,7;20,03;85,78;15,91;5,75;Lettuce;HYDROPONIC;5,747
14854,9;988,2;1188,5;19,68;72,3;17,1;6,23;Chinese Cabbage;SOIL_BASED;3,176
10735,4;749,6;1090,8;24,03;56,45;18,75;6,25;Spinach;AQUAPONIC;4,402
13345,6;914,3;1453,3;18,55;72,86;12,12;6,11;Kale;AEROPONIC;5,923
12428,4;898,6;1203,5;24,34;72,72;21,04;6,19;Spinach;HYDROPONIC;4,829
9271,8;592,9;1016,3;26,32;75,39;22,42;6,76;Lettuce;AQUAPONIC;4,831
17721,9;564,8;1664,6;21,01;71,45;17,31;6,12;Lettuce;AQUAPONIC;5,173
19171,2;874,1;1129,7;23,26;83,81;20,17;5,97;Spinach;AEROPONIC;4,862
11948,4;841,3;1542,9;22,56;69,62;18,23;5,92;Chinese Cabbage;AQUAPONIC;3,823
16739,2;642,7;1121,4;22,35;68,5;17,79;5,65;Chinese Cabbage;AQUAPONIC;4,061
23804,7;733,8;1484,7;16,34;65,77;12,0;5,81;Lettuce;AQUAPONIC;4,823
18670,6;812,7;1195,9;20,34;68,83;16,31;6,63;Bok Choy;AQUAPONIC;4,411
10908,0;681,5;1009,7;27,59;70,38;21,14;6,07;Chinese Cabbage;AEROPONIC;4,484
17638,0;915,4;1579,4;24,41;69,04;20,16;5,92;Spinach;AQUAPONIC;4,211
13901,7;779,3;1096,1;22,82;74,65;18,54;6,45;Chinese Cabbage;AQUAPONIC;4,304
17552,2;750,9;1308,5;17,84;50,39;14,49;5,99;Spinach;AQUAPONIC;4,063
22593,9;722,7;942,2;25,16;66,84;21,14;6,59;Lettuce;HYDROPONIC;5,526
14262,7;848,3;921,7;20,95;72,4;17,05;6,32;Chinese Cabbage;AEROPONIC;4,602
19440,5;763,7;1680,0;20,04;70,4;16,6;5,66;Spinach;HYDROPONIC;4,543
11865,0;507,4;1316,3;20,32;57,17;15,41;6,44;Lettuce;HYDROPONIC;5,5
12813,8;1041,8;1252,5;24,93;72,51;21,27;6,17;Bok Choy;AEROPONIC;5,201
7584,0;462,2;1170,1;23,3;68,42;19,37;6,02;Spinach;HYDROPONIC;5,096
20189,6;982,4;1077,7;25,92;74,5;20,98;6,15;Bok Choy;HYDROPONIC;4,967
8688,6;653,3;1431,6;26,65;72,9;22,58;6,11;Bok Choy;HYDROPONIC;5,142
10539,7;697,3;1649,3;21,43;70,76;16,52;5,56;Kale;AEROPONIC;6,412
15294,1;1051,0;1492,6;23,38;68,03;19,76;6,0;Chinese Cabbage;AQUAPONIC;3,68
21674,3;433,3;1438,8;22,65;70,43;19,75;5,96;Spinach;SOIL_BASED;3,213
7840,1;764,2;1198,4;19,69;70,45;15,3;5,49;Bok Choy;SOIL_BASED;3,696
15792,5;971,2;1445,1;20,09;79,28;14,88;5,97;Kale;AEROPONIC;6,086
9516,5;690,5;1786,7;23,04;93,42;17,88;6,07;Lettuce;SOIL_BASED;3,896
20370,2;832,1;1210,9;23,34;58,87;18,82;7,15;Spinach;AEROPONIC;4,739
15096,6;946,1;1373,4;23,35;45,47;18,93;5,51;Bok Choy;AEROPONIC;5,365
19944,2;762,0;1633,7;23,35;63,51;18,91;6,0;Chinese Cabbage;SOIL_BASED;3,225
11829,8;979,9;1787,1;21,22;60,0;18,9;5,87;Kale;HYDROPONIC;6,051
12904,1;774,6;1316,4;29,44;75,15;25,03;5,74;Bok Choy;AQUAPONIC;4,594
11231,0;698,0;1500,5;24,15;80,68;20,29;6,69;Chinese Cabbage;SOIL_BASED;3,376
19570,7;846,5;1213,9;21,89;74,93;16,45;6,78;Bok Choy;SOIL_BASED;3,769
